steamid,name,player_side,equipment_value,type,round,match_checksum,tournament
76561198013243326,Aleksib,Counter Terrorist,3450,semi,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,200,eco,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,4500,full,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,200,eco,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,3500,semi,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,200,eco,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,1350,semi,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,200,eco,2,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5500,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5800,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,3750,semi,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,4600,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,4200,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,5250,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,4200,semi,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,4400,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5400,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,4400,full,3,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5800,full,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,1900,force-buy,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,1350,semi,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,7650,full,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5400,full,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5600,full,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,1550,semi,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,2250,semi,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,4600,full,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5200,full,4,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,3450,semi,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5400,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,2600,force-buy,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5300,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,2700,force-buy,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,6900,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,4800,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5500,full,5,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5300,full,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,200,eco,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,200,eco,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5300,full,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,200,eco,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,200,eco,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5300,full,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,200,eco,6,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,6600,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5300,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5300,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5400,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,4750,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,4450,force-buy,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,4750,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5300,full,7,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5050,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,6900,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5350,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5100,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5400,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5800,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5400,full,8,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,4400,semi,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,6700,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5400,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,3300,force-buy,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5100,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,4350,force-buy,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5600,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,9,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,1650,semi,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,700,eco,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,1750,semi,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5000,full,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5300,full,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5100,full,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,600,eco,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,900,eco,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,3350,semi,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,10,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5300,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,5950,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5100,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5500,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5300,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7450,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5650,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5050,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5050,full,11,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5350,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,4850,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,4850,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5200,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,3650,force-buy,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,3750,force-buy,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,7250,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,12,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,1300,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,1150,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,900,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,850,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,850,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,850,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,850,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,900,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,850,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,500,pistol,13,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5400,full,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,2900,semi,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,3050,semi,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,1900,semi,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,300,eco,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,200,eco,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,4150,semi,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,200,eco,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,200,eco,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,3550,semi,14,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,3750,semi,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,3400,force-buy,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,4600,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,4600,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,5700,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,4600,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6450,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,4900,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5800,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5700,full,15,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,1450,force-buy,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,4100,full,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,7150,full,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5100,full,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,4100,force-buy,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,3700,semi,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,2900,force-buy,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,3650,force-buy,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,3700,semi,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,700,eco,16,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,3200,semi,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,3750,semi,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,1150,semi,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5100,full,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,7050,full,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5100,full,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,4200,full,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,1450,semi,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,4100,full,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,900,eco,17,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,3850,force-buy,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,4950,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,4850,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5600,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,4100,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5100,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6950,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,6850,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5000,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,5100,full,18,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,2200,force-buy,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,1850,force-buy,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,5100,full,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5500,full,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,2000,force-buy,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5800,full,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,3850,force-buy,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5400,full,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,7350,full,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,2250,force-buy,19,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6400,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,7450,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,4900,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,3400,semi,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5800,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5800,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,4200,force-buy,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5600,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5600,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,5000,full,20,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,5000,full,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,200,eco,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,5600,full,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5600,full,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,7350,full,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5100,full,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,5000,full,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,900,eco,21,79792497772f19cb,BLAST Bounty 2025 Season 1 Finals
